,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,cluster,crossing_boolean
3052,98.139694,0.0,70.76167,0.0,0.0,210.44139,0.0,0.0,99.85947,60.190414,0.0,0.0,0.0,0.0,99.20876,0.0,57.201164,127.57727,13.358904,0.0,94.56794,55.69632,0.0,0.0,78.08153,57.68755,0.0,123.93578,213.16917,21.248785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.53728,0.0,0.0,145.21242,0.0,255.6907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98224,166.12651,0.0,0.0,0.0,0.0,121.66044,0.0,0.0,0.0,101.28851,121.01956,46.21656,4,0
3112,98.23007,0.0,70.826744,0.0,0.0,210.63504,0.0,0.0,99.95143,60.24587,0.0,0.0,0.0,0.0,99.300026,0.0,57.253754,127.694756,13.37124,0.0,94.65504,55.74753,0.0,0.0,78.15345,57.74059,0.0,124.04991,213.36534,21.268383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.6454,0.0,0.0,145.34602,0.0,255.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.027275,166.27937,0.0,0.0,0.0,0.0,121.77238,0.0,0.0,0.0,101.38169,121.130905,46.25905,4,0
3199,98.14111,0.0,70.762695,0.0,0.0,210.44444,0.0,0.0,99.86091,60.19129,0.0,0.0,0.0,0.0,99.2102,0.0,57.201996,127.579124,13.359097,0.0,94.56931,55.697124,0.0,0.0,78.082664,57.688385,0.0,123.93758,213.17226,21.249092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.53897,0.0,0.0,145.21452,0.0,255.69441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98295,166.12892,0.0,0.0,0.0,0.0,121.66221,0.0,0.0,0.0,101.28998,121.02131,46.21723,4,0
3214,98.1604,0.0,70.77658,0.0,0.0,210.48576,0.0,0.0,99.88053,60.203117,0.0,0.0,0.0,0.0,99.22967,0.0,57.213215,127.60419,13.361729,0.0,94.58789,55.708054,0.0,0.0,78.098,57.699703,0.0,123.96193,213.21411,21.253275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.56204,0.0,0.0,145.24303,0.0,255.74461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.992558,166.16153,0.0,0.0,0.0,0.0,121.68609,0.0,0.0,0.0,101.30986,121.04507,46.22629,4,0
3217,98.18531,0.0,70.79452,0.0,0.0,210.53914,0.0,0.0,99.90589,60.218407,0.0,0.0,0.0,0.0,99.25483,0.0,57.227707,127.63657,13.365129,0.0,94.61191,55.72217,0.0,0.0,78.11783,57.71432,0.0,123.99339,213.26819,21.258677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.59185,0.0,0.0,145.27986,0.0,255.80948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00497,166.20367,0.0,0.0,0.0,0.0,121.71694,0.0,0.0,0.0,101.33555,121.07576,46.238003,4,0
3238,98.17228,0.0,70.78513,0.0,0.0,210.51122,0.0,0.0,99.892624,60.21041,0.0,0.0,0.0,0.0,99.24167,0.0,57.22013,127.61963,13.363353,0.0,94.59934,55.714787,0.0,0.0,78.10746,57.706673,0.0,123.97694,213.2399,21.25585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.576256,0.0,0.0,145.26059,0.0,255.77554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.998474,166.18163,0.0,0.0,0.0,0.0,121.7008,0.0,0.0,0.0,101.32211,121.05971,46.231876,4,0
3255,98.2272,0.0,70.82468,0.0,0.0,210.62889,0.0,0.0,99.94851,60.24411,0.0,0.0,0.0,0.0,99.29713,0.0,57.252083,127.691025,13.37085,0.0,94.65227,55.745907,0.0,0.0,78.15117,57.738907,0.0,124.04628,213.35912,21.267763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.64197,0.0,0.0,145.34178,0.0,255.91852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.025845,166.27452,0.0,0.0,0.0,0.0,121.76882,0.0,0.0,0.0,101.37873,121.127365,46.257698,4,0
3344,98.13831,0.0,70.76067,0.0,0.0,210.43843,0.0,0.0,99.85806,60.189568,0.0,0.0,0.0,0.0,99.20737,0.0,57.200363,127.57548,13.358716,0.0,94.56661,55.695538,0.0,0.0,78.08043,57.68674,0.0,123.934044,213.16618,21.248486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.53562,0.0,0.0,145.21037,0.0,255.68712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98155,166.12418,0.0,0.0,0.0,0.0,121.65873,0.0,0.0,0.0,101.287094,121.01786,46.21591,4,0
3445,98.16626,0.0,70.7808,0.0,0.0,210.49832,0.0,0.0,99.8865,60.206715,0.0,0.0,0.0,0.0,99.23559,0.0,57.216625,127.6118,13.36253,0.0,94.593544,55.711376,0.0,0.0,78.10267,57.70314,0.0,123.96933,213.22684,21.254543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.56905,0.0,0.0,145.2517,0.0,255.75987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.995476,166.17145,0.0,0.0,0.0,0.0,121.693344,0.0,0.0,0.0,101.3159,121.052284,46.229042,4,0
3463,98.18648,0.0,70.79536,0.0,0.0,210.54163,0.0,0.0,99.90707,60.21912,0.0,0.0,0.0,0.0,99.256004,0.0,57.228386,127.638084,13.365288,0.0,94.61302,55.722828,0.0,0.0,78.11875,57.715004,0.0,123.99486,213.2707,21.25893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.59324,0.0,0.0,145.28157,0.0,255.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00555,166.20563,0.0,0.0,0.0,0.0,121.71838,0.0,0.0,0.0,101.33675,121.077194,46.23855,4,0
3464,98.204185,0.0,70.808105,0.0,0.0,210.57957,0.0,0.0,99.92509,60.229984,0.0,0.0,0.0,0.0,99.27389,0.0,57.238686,127.6611,13.367707,0.0,94.63009,55.73286,0.0,0.0,78.13285,57.725395,0.0,124.01722,213.30914,21.26277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.614426,0.0,0.0,145.30775,0.0,255.8586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.014374,166.23558,0.0,0.0,0.0,0.0,121.74031,0.0,0.0,0.0,101.355,121.09901,46.246876,4,0
3472,98.22984,0.0,70.826584,0.0,0.0,210.63455,0.0,0.0,99.9512,60.245728,0.0,0.0,0.0,0.0,99.2998,0.0,57.25362,127.69446,13.371208,0.0,94.654816,55.747402,0.0,0.0,78.153275,57.740456,0.0,124.04962,213.36484,21.268333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.64513,0.0,0.0,145.34569,0.0,255.9254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02716,166.27899,0.0,0.0,0.0,0.0,121.772095,0.0,0.0,0.0,101.381454,121.130615,46.258938,4,0
3487,98.23043,0.0,70.827,0.0,0.0,210.6358,0.0,0.0,99.9518,60.246086,0.0,0.0,0.0,0.0,99.300385,0.0,57.253963,127.69522,13.371286,0.0,94.65538,55.747734,0.0,0.0,78.15373,57.7408,0.0,124.05036,213.3661,21.26846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.64583,0.0,0.0,145.34656,0.0,255.92693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.027447,166.27998,0.0,0.0,0.0,0.0,121.77282,0.0,0.0,0.0,101.38206,121.13134,46.25921,4,0
3524,98.208336,0.0,70.8111,0.0,0.0,210.58846,0.0,0.0,99.92931,60.23253,0.0,0.0,0.0,0.0,99.278076,0.0,57.241104,127.6665,13.368272,0.0,94.63409,55.735214,0.0,0.0,78.13615,57.727833,0.0,124.02246,213.31815,21.26367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.61939,0.0,0.0,145.31389,0.0,255.8694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.01644,166.24261,0.0,0.0,0.0,0.0,121.74545,0.0,0.0,0.0,101.35928,121.10412,46.248825,4,0
3560,98.230736,0.0,70.82722,0.0,0.0,210.63646,0.0,0.0,99.9521,60.246273,0.0,0.0,0.0,0.0,99.3007,0.0,57.254143,127.69561,13.371329,0.0,94.65567,55.747906,0.0,0.0,78.15398,57.74098,0.0,124.05074,213.36678,21.268526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.64619,0.0,0.0,145.347,0.0,255.9277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.027603,166.28049,0.0,0.0,0.0,0.0,121.77319,0.0,0.0,0.0,101.38238,121.131714,46.259357,4,0
3565,98.14312,0.0,70.764145,0.0,0.0,210.44875,0.0,0.0,99.86295,60.192524,0.0,0.0,0.0,0.0,99.21223,0.0,57.20316,127.58173,13.359371,0.0,94.57124,55.698265,0.0,0.0,78.08426,57.689564,0.0,123.94012,213.17662,21.249527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.541374,0.0,0.0,145.21748,0.0,255.69963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.983944,166.13231,0.0,0.0,0.0,0.0,121.664696,0.0,0.0,0.0,101.292046,121.02378,46.21817,4,0
3635,98.13831,0.0,70.76067,0.0,0.0,210.43843,0.0,0.0,99.85806,60.189568,0.0,0.0,0.0,0.0,99.20737,0.0,57.200363,127.57548,13.358716,0.0,94.56661,55.695538,0.0,0.0,78.08043,57.68674,0.0,123.934044,213.16618,21.248486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.53562,0.0,0.0,145.21037,0.0,255.68712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98155,166.12418,0.0,0.0,0.0,0.0,121.65873,0.0,0.0,0.0,101.287094,121.01786,46.21591,4,0
3639,98.19913,0.0,70.80446,0.0,0.0,210.56874,0.0,0.0,99.919945,60.226883,0.0,0.0,0.0,0.0,99.26878,0.0,57.235752,127.654526,13.367017,0.0,94.62521,55.73,0.0,0.0,78.12882,57.722427,0.0,124.01083,213.29817,21.261675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.608376,0.0,0.0,145.30028,0.0,255.84543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.011852,166.22704,0.0,0.0,0.0,0.0,121.734055,0.0,0.0,0.0,101.349785,121.09278,46.244495,4,0
3668,98.22761,0.0,70.82497,0.0,0.0,210.62976,0.0,0.0,99.94893,60.244358,0.0,0.0,0.0,0.0,99.29754,0.0,57.252316,127.69155,13.370902,0.0,94.652664,55.746136,0.0,0.0,78.15149,57.739147,0.0,124.0468,213.35999,21.267849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.642456,0.0,0.0,145.34239,0.0,255.91957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02605,166.2752,0.0,0.0,0.0,0.0,121.76932,0.0,0.0,0.0,101.37915,121.12787,46.25789,4,0
3711,98.206924,0.0,70.810074,0.0,0.0,210.58545,0.0,0.0,99.92788,60.23167,0.0,0.0,0.0,0.0,99.27666,0.0,57.240284,127.66467,13.368079,0.0,94.63273,55.734417,0.0,0.0,78.13503,57.72701,0.0,124.02068,213.3151,21.263365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.61771,0.0,0.0,145.31181,0.0,255.86574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.01574,166.24022,0.0,0.0,0.0,0.0,121.74371,0.0,0.0,0.0,101.357834,121.10239,46.24816,4,0
3716,98.19878,0.0,70.804214,0.0,0.0,210.568,0.0,0.0,99.91959,60.22667,0.0,0.0,0.0,0.0,99.268425,0.0,57.235546,127.65408,13.366969,0.0,94.62488,55.7298,0.0,0.0,78.12855,57.722225,0.0,124.0104,213.29742,21.261597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.60796,0.0,0.0,145.29976,0.0,255.84453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.011677,166.22644,0.0,0.0,0.0,0.0,121.73362,0.0,0.0,0.0,101.349434,121.092354,46.24433,4,0
3723,98.18736,0.0,70.79599,0.0,0.0,210.54353,0.0,0.0,99.907974,60.219666,0.0,0.0,0.0,0.0,99.256905,0.0,57.22891,127.63924,13.365409,0.0,94.61388,55.72333,0.0,0.0,78.11947,57.715527,0.0,123.99598,213.27264,21.259123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.59431,0.0,0.0,145.28288,0.0,255.8148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00599,166.20714,0.0,0.0,0.0,0.0,121.71948,0.0,0.0,0.0,101.33766,121.078285,46.238968,4,0
3741,98.22761,0.0,70.82497,0.0,0.0,210.62976,0.0,0.0,99.94893,60.244358,0.0,0.0,0.0,0.0,99.29754,0.0,57.252316,127.69155,13.370902,0.0,94.652664,55.746136,0.0,0.0,78.15149,57.739147,0.0,124.0468,213.35999,21.267849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.642456,0.0,0.0,145.34239,0.0,255.91957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02605,166.2752,0.0,0.0,0.0,0.0,121.76932,0.0,0.0,0.0,101.37915,121.12787,46.25789,4,0
3765,98.22716,0.0,70.824646,0.0,0.0,210.6288,0.0,0.0,99.94847,60.244083,0.0,0.0,0.0,0.0,99.29709,0.0,57.25206,127.69097,13.37084,0.0,94.65223,55.74588,0.0,0.0,78.15113,57.73888,0.0,124.046234,213.35901,21.267754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.641914,0.0,0.0,145.34172,0.0,255.91841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02582,166.27444,0.0,0.0,0.0,0.0,121.76877,0.0,0.0,0.0,101.37869,121.12731,46.257675,4,0
3845,98.20564,0.0,70.80915,0.0,0.0,210.5827,0.0,0.0,99.926575,60.23088,0.0,0.0,0.0,0.0,99.27535,0.0,57.23954,127.662994,13.367903,0.0,94.63149,55.73369,0.0,0.0,78.134,57.72625,0.0,124.01906,213.3123,21.263084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.61617,0.0,0.0,145.3099,0.0,255.8624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0151,166.23805,0.0,0.0,0.0,0.0,121.74212,0.0,0.0,0.0,101.35651,121.1008,46.24756,4,0
3846,98.21238,0.0,70.814,0.0,0.0,210.59714,0.0,0.0,99.93343,60.235016,0.0,0.0,0.0,0.0,99.282166,0.0,57.24346,127.67176,13.368824,0.0,94.637985,55.737507,0.0,0.0,78.139366,57.730206,0.0,124.027565,213.32693,21.264547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.62424,0.0,0.0,145.31987,0.0,255.87994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.018463,166.24945,0.0,0.0,0.0,0.0,121.750465,0.0,0.0,0.0,101.36345,121.10911,46.25073,4,0
3857,98.16668,0.0,70.781105,0.0,0.0,210.49922,0.0,0.0,99.88693,60.206978,0.0,0.0,0.0,0.0,99.236015,0.0,57.216866,127.61236,13.362586,0.0,94.59395,55.711613,0.0,0.0,78.103004,57.70339,0.0,123.969864,213.22775,21.254637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.569565,0.0,0.0,145.25232,0.0,255.76097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.99569,166.17216,0.0,0.0,0.0,0.0,121.69387,0.0,0.0,0.0,101.31634,121.05281,46.229248,4,0
3905,98.19448,0.0,70.80112,0.0,0.0,210.55878,0.0,0.0,99.915215,60.22403,0.0,0.0,0.0,0.0,99.264084,0.0,57.233044,127.64849,13.36638,0.0,94.620735,55.727364,0.0,0.0,78.12512,57.7197,0.0,124.00497,213.28809,21.260666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.60281,0.0,0.0,145.29341,0.0,255.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00954,166.21918,0.0,0.0,0.0,0.0,121.72829,0.0,0.0,0.0,101.34499,121.08705,46.242317,4,0
3916,98.18368,0.0,70.79334,0.0,0.0,210.53564,0.0,0.0,99.90423,60.217407,0.0,0.0,0.0,0.0,99.25318,0.0,57.226765,127.634445,13.364905,0.0,94.61033,55.721245,0.0,0.0,78.11653,57.713364,0.0,123.991325,213.26465,21.258322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.5899,0.0,0.0,145.27745,0.0,255.80522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.004154,166.20091,0.0,0.0,0.0,0.0,121.71493,0.0,0.0,0.0,101.33386,121.073746,46.23724,4,0
3937,98.196594,0.0,70.80264,0.0,0.0,210.56331,0.0,0.0,99.917366,60.225327,0.0,0.0,0.0,0.0,99.26622,0.0,57.234276,127.651245,13.36667,0.0,94.62277,55.728565,0.0,0.0,78.12681,57.720943,0.0,124.00764,213.29268,21.261122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.60535,0.0,0.0,145.29654,0.0,255.83884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.010593,166.22275,0.0,0.0,0.0,0.0,121.73092,0.0,0.0,0.0,101.347176,121.08966,46.24331,4,0
3944,98.19878,0.0,70.804214,0.0,0.0,210.568,0.0,0.0,99.91959,60.22667,0.0,0.0,0.0,0.0,99.268425,0.0,57.235546,127.65408,13.366969,0.0,94.62488,55.7298,0.0,0.0,78.12855,57.722225,0.0,124.0104,213.29742,21.261597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.60796,0.0,0.0,145.29976,0.0,255.84453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.011677,166.22644,0.0,0.0,0.0,0.0,121.73362,0.0,0.0,0.0,101.349434,121.092354,46.24433,4,0
3989,98.211365,0.0,70.81327,0.0,0.0,210.59496,0.0,0.0,99.932396,60.23439,0.0,0.0,0.0,0.0,99.281136,0.0,57.24287,127.67044,13.368684,0.0,94.63701,55.73693,0.0,0.0,78.138565,57.72961,0.0,124.02629,213.32474,21.264326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.62302,0.0,0.0,145.31837,0.0,255.87729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.01795,166.24774,0.0,0.0,0.0,0.0,121.74921,0.0,0.0,0.0,101.362404,121.10786,46.25025,4,0
3991,98.136696,0.0,70.759514,0.0,0.0,210.43497,0.0,0.0,99.856415,60.18858,0.0,0.0,0.0,0.0,99.205734,0.0,57.199425,127.57338,13.358495,0.0,94.56505,55.694622,0.0,0.0,78.07914,57.68579,0.0,123.932,213.16267,21.248135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.53368,0.0,0.0,145.20798,0.0,255.6829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.980747,166.12144,0.0,0.0,0.0,0.0,121.65673,0.0,0.0,0.0,101.28542,121.01587,46.21515,4,0
4014,98.18889,0.0,70.79709,0.0,0.0,210.5468,0.0,0.0,99.90952,60.2206,0.0,0.0,0.0,0.0,99.25844,0.0,57.22979,127.64122,13.365619,0.0,94.61535,55.724197,0.0,0.0,78.120674,57.71642,0.0,123.9979,213.27596,21.25945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.59613,0.0,0.0,145.28514,0.0,255.81877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.006752,166.20972,0.0,0.0,0.0,0.0,121.72137,0.0,0.0,0.0,101.33923,121.08016,46.239685,4,0
4054,98.21617,0.0,70.81673,0.0,0.0,210.60526,0.0,0.0,99.93728,60.23734,0.0,0.0,0.0,0.0,99.28599,0.0,57.245663,127.67668,13.369341,0.0,94.64164,55.739655,0.0,0.0,78.14238,57.73243,0.0,124.03235,213.33516,21.26537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.62876,0.0,0.0,145.32547,0.0,255.88979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.020348,166.25586,0.0,0.0,0.0,0.0,121.75515,0.0,0.0,0.0,101.367355,121.11377,46.25251,4,0
4083,98.19878,0.0,70.804214,0.0,0.0,210.568,0.0,0.0,99.91959,60.22667,0.0,0.0,0.0,0.0,99.268425,0.0,57.235546,127.65408,13.366969,0.0,94.62488,55.7298,0.0,0.0,78.12855,57.722225,0.0,124.0104,213.29742,21.261597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.60796,0.0,0.0,145.29976,0.0,255.84453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.011677,166.22644,0.0,0.0,0.0,0.0,121.73362,0.0,0.0,0.0,101.349434,121.092354,46.24433,4,0
4126,98.1604,0.0,70.77658,0.0,0.0,210.48576,0.0,0.0,99.88053,60.203117,0.0,0.0,0.0,0.0,99.22967,0.0,57.213215,127.60419,13.361729,0.0,94.58789,55.708054,0.0,0.0,78.098,57.699703,0.0,123.96193,213.21411,21.253275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.56204,0.0,0.0,145.24303,0.0,255.74461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.992558,166.16153,0.0,0.0,0.0,0.0,121.68609,0.0,0.0,0.0,101.30986,121.04507,46.22629,4,0
4137,98.18648,0.0,70.79536,0.0,0.0,210.54163,0.0,0.0,99.90707,60.21912,0.0,0.0,0.0,0.0,99.256004,0.0,57.228386,127.638084,13.365288,0.0,94.61302,55.722828,0.0,0.0,78.11875,57.715004,0.0,123.99486,213.2707,21.25893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.59324,0.0,0.0,145.28157,0.0,255.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00555,166.20563,0.0,0.0,0.0,0.0,121.71838,0.0,0.0,0.0,101.33675,121.077194,46.23855,4,0
4159,98.19448,0.0,70.80112,0.0,0.0,210.55878,0.0,0.0,99.915215,60.22403,0.0,0.0,0.0,0.0,99.264084,0.0,57.233044,127.64849,13.36638,0.0,94.620735,55.727364,0.0,0.0,78.12512,57.7197,0.0,124.00497,213.28809,21.260666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.60281,0.0,0.0,145.29341,0.0,255.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00954,166.21918,0.0,0.0,0.0,0.0,121.72829,0.0,0.0,0.0,101.34499,121.08705,46.242317,4,0
4162,98.151505,0.0,70.77018,0.0,0.0,210.4667,0.0,0.0,99.87148,60.197666,0.0,0.0,0.0,0.0,99.22069,0.0,57.208042,127.59263,13.360515,0.0,94.57932,55.703014,0.0,0.0,78.09093,57.69448,0.0,123.95071,213.19482,21.251347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.55141,0.0,0.0,145.22987,0.0,255.72147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.98813,166.1465,0.0,0.0,0.0,0.0,121.67507,0.0,0.0,0.0,101.30069,121.03411,46.222107,4,0
4176,98.21331,0.0,70.814674,0.0,0.0,210.59914,0.0,0.0,99.93438,60.235588,0.0,0.0,0.0,0.0,99.283104,0.0,57.244003,127.672966,13.36895,0.0,94.638885,55.738037,0.0,0.0,78.140114,57.730755,0.0,124.02875,213.32896,21.26475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.62535,0.0,0.0,145.32124,0.0,255.88235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.018925,166.25102,0.0,0.0,0.0,0.0,121.75162,0.0,0.0,0.0,101.36441,121.11025,46.251163,4,0
4234,98.21673,0.0,70.81713,0.0,0.0,210.60645,0.0,0.0,99.93785,60.23768,0.0,0.0,0.0,0.0,99.28655,0.0,57.24599,127.67741,13.369417,0.0,94.64217,55.73997,0.0,0.0,78.14282,57.732754,0.0,124.03306,213.33638,21.265491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.62943,0.0,0.0,145.3263,0.0,255.89125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.020622,166.2568,0.0,0.0,0.0,0.0,121.75585,0.0,0.0,0.0,101.367935,121.114456,46.252773,4,0
4280,98.207756,0.0,70.81067,0.0,0.0,210.58723,0.0,0.0,99.92873,60.232178,0.0,0.0,0.0,0.0,99.2775,0.0,57.24077,127.66575,13.368192,0.0,94.63353,55.734886,0.0,0.0,78.13569,57.727493,0.0,124.021736,213.31691,21.263544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.618706,0.0,0.0,145.31303,0.0,255.8679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.01615,166.24164,0.0,0.0,0.0,0.0,121.744736,0.0,0.0,0.0,101.35869,121.10341,46.24855,4,0
4318,98.23084,0.0,70.8273,0.0,0.0,210.63669,0.0,0.0,99.95222,60.24634,0.0,0.0,0.0,0.0,99.30081,0.0,57.254204,127.69576,13.371345,0.0,94.65578,55.74797,0.0,0.0,78.15406,57.741043,0.0,124.05088,213.367,21.26855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.646324,0.0,0.0,145.34717,0.0,255.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.027657,166.28069,0.0,0.0,0.0,0.0,121.77333,0.0,0.0,0.0,101.382484,121.13185,46.25941,4,0
4354,98.18531,0.0,70.79452,0.0,0.0,210.53914,0.0,0.0,99.90589,60.218407,0.0,0.0,0.0,0.0,99.25483,0.0,57.227707,127.63657,13.365129,0.0,94.61191,55.72217,0.0,0.0,78.11783,57.71432,0.0,123.99339,213.26819,21.258677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.59185,0.0,0.0,145.27986,0.0,255.80948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00497,166.20367,0.0,0.0,0.0,0.0,121.71694,0.0,0.0,0.0,101.33555,121.07576,46.238003,4,0
4358,98.230736,0.0,70.82722,0.0,0.0,210.63646,0.0,0.0,99.9521,60.246273,0.0,0.0,0.0,0.0,99.3007,0.0,57.254143,127.69561,13.371329,0.0,94.65567,55.747906,0.0,0.0,78.15398,57.74098,0.0,124.05074,213.36678,21.268526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.64619,0.0,0.0,145.347,0.0,255.9277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.027603,166.28049,0.0,0.0,0.0,0.0,121.77319,0.0,0.0,0.0,101.38238,121.131714,46.259357,4,0
4364,98.19926,0.0,70.80456,0.0,0.0,210.56902,0.0,0.0,99.920074,60.226963,0.0,0.0,0.0,0.0,99.268906,0.0,57.23582,127.6547,13.367032,0.0,94.625336,55.73007,0.0,0.0,78.12892,57.722504,0.0,124.010994,213.29845,21.2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.60853,0.0,0.0,145.30046,0.0,255.84576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.011917,166.22725,0.0,0.0,0.0,0.0,121.73421,0.0,0.0,0.0,101.34992,121.09293,46.244556,4,0
4371,98.18531,0.0,70.79452,0.0,0.0,210.53914,0.0,0.0,99.90589,60.218407,0.0,0.0,0.0,0.0,99.25483,0.0,57.227707,127.63657,13.365129,0.0,94.61191,55.72217,0.0,0.0,78.11783,57.71432,0.0,123.99339,213.26819,21.258677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.59185,0.0,0.0,145.27986,0.0,255.80948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00497,166.20367,0.0,0.0,0.0,0.0,121.71694,0.0,0.0,0.0,101.33555,121.07576,46.238003,4,0
